id,duration
1KsWS1hACIVyT3PeluqkAt,200005
1DeV7EVTK12TIYb8iZFVmw,424375
3ZbvZvQXAdc2YlLfJlNR0C,210426
5pUudDDuJgIpgKIGk2zmxv,152245
2q6NPXgvoggu7ngaTKH18T,111960
39qwnp9qlLcYd4bq6s5HMj,133165
2aJDlirz6v2a4HREki98cP,269149
4gSAlU775rSBe5IHBQKuG3,272695
2GaQqipkYzzbsQFSG3gDfm,341768
11qeOjSAx3TDr4IOPXq9Js,305565
7woCxOw0jmj65ohlQ3x0tH,108000
3LICwOPIEHa5Vo8PTFnXM4,260858
0vl4zLbv9PEl4a8zP2X3jz,454538
1gRQxbfL4ULWyTosgXSbWT,206587
6nrKPf6Lbe5VrBoUlsZE0o,98750
1fv4O6jHo7ut4dzfcSQn6e,130063
37N6eamsMHM5LOvYny4i9R,409593
1671PcfJm7rkwUCynxUlkW,361802
20xGCo14PHgTfYHeD2oN6v,216434
57Pyy2snslDrlk6C5tw9Wx,456762
7oE4t0WxXhtWTOcbpDtjfb,130612
4PT8BdKMss41f6n1NCQi4T,450218
2rZ7XnA4O9TwSC9tQzAc0R,472000
7MiYNyj5si5yiWyeSkgzqB,338086
4HslTvBkqPi7E8einCRsTk,243770
0wmGZhkeD4z1Z2NjlIvqJU,439228
1E8VZOqKP9AvlME4DzAWw9,208406
5u7Q0jnpZm77GbtLZfQM5r,132933
4vrPbuOSnutrUTZzLGVGXE,412500
5jazPGmp8cbIWRjdO34J6O,371520
1QCwRyocoKoaNPGTAyZdFE,96000
7MdZQXUBijQxcBkYz4G1Z5,117495
5PZI5xTcMq8FsCcEroth7S,270000
1peoBnNMFFWW9ip1YWUmmH,198620
0lSZh5W0wDeurkGzLYY6hf,161377
21OfFSZFdsghlJ0HEkn4fp,254469
3sgWl7edt8ANfm1Z3lsXan,422848
0i69dbC7zL0nbcGluD1lpN,130370
1Iv4wC88uxeAF7SmQQGx3X,207365
4HubaPJdFWVTWzgHCeeW2f,224231
3ONL5l8GGtuhM4I4ydzk37,173170
3NsuucK8qXpIJf7KPZX7vq,118302
2ohCd3jEmBzckeCV4gCRnm,200920
76peqTD79xDzySA3SyWzs5,199118
2XHzzp1j4IfTNp1FTn7YFg,255053
5ekNKqNTF8reaoGIzT2J5j,507417
7jrJd2hRB3vDYX93SRiGad,321703
3BfLcQOyP6ovmQFTYfhIx4,400101
3rpFiPdniZfgbGqozwya0v,284074
49fYXntM1lu8PmkIzEIutq,156000
4h2WEGRjgKAGbvJ8dmQx1Y,217282
2a1kmT0PqoCRJ6PwlJBwaI,460800
0MNC2VsIWV1EI9nqUSC8fO,406077
19smUuFQewERu7p0Ts0HNI,195440
1vw4TJRXkLuuJUtwh4UbYD,204053
69fRLZk4xy2XFh2TvVvfBm,163200
6ugrRFZUNIpLiqhLUgC7ix,187828
4ttgcMKYXk0KR4eMS9olyf,428241
6shUvaPR4mqR99U5CLku3J,252154
0jmHQGvfyLKjD6eXuZLqRI,7927546
6RIbDs0p4XusU2PZSiDgeZ,225883
48P4RxHWG5pklN7z0saJdT,415999
5yY9lUy8nbvjM1Uyo1Uqoc,237735
6TSmVFkttBEOR7N9LWU4zb,235481
7BdazOnsFvAkQGyrp2djJM,126087
7wAFfH245FJP77ZugGVISe,150486
6mQ5RIXnY6eeE7bcVunney,211850
7ijPIncR5k622S2j28ktCr,153784
6RFkBxn2O7ESn8U0epQloh,296133
439X8jGytErRiPnaoUJHju,218200
2lXdClPLTHf6feWj03uEKH,399219
0nrwQEaKxkX4AHUBODKuWw,259764
6HRa9FtX8ifjQmA3XFBXan,358975
55K1SJ2SjjYh6n6xZ457W1,272239
0UtZUu5j2Ye9QDxWyhReTx,204705
6PZifOWqgDHBSKcmicI9D1,237455
3vAEC24Ojx5ETuFMNiv63C,121662
5W8YXBz9MTIDyrpYaCg2Ky,199906
6IoadNsdQGCqFWyVLnfhFE,137808
44n18FLTgmPD3hwAZHm41g,211850
1v1dO4EG1h8lQch6Rjmi0j,114343
74PHS8w06Hu5pwa7rB2mF9,150500
5UAN0uymtMZfsQFlDiEIyy,127840
4d6S6OCLGvaWMc1AQsyT4F,243356
3jT2LKH0RSbQ8jIUNFzXm5,232064
43s0Ei8U9oonxAFmLm9uS2,469028
0AoqUiuAlLvTfmytaCqo9c,217924
6RtBOo0Lj2rMwXZqBnozCR,163200
5yDzGd7nw2El1f7THVZyQf,206018
73LEqnV0JnO1a41qxdkgn3,465213
2bMjeQjE0PLQUX2r0Eemkj,166400
5Qf87pWpBPhHLCODMEB49f,175770
6nW3LEgsZNf9fbFl7D1qBa,399002
1bRO28yzxgO3y3UmNR29TZ,184440
6KvdCgSt97tv6lOYOQPRyL,240000
6taUJ3uoR0GoCGNe8LLwGQ,183966
5465onzVgsFEbvIylMC0Cc,157605
0L65i8zDknYkGhPJ6qc4iO,125217
0qNS2byy7Q99CJhb3C4yls,518000
7qfO0IGkZ1a2OnUOkMoR4D,139042
4l2Y29470FwPeebV8czTG6,205000
5gmtkNON7IidvVWQAzY6kp,258113
7kiNQjzrVyywsQZ72ge9EU,787320
5LGEEhT48ta9X8vHGCzwby,296342
3aA6xB0tOilDDX17fIJ0Bl,284480
4SN5CP1ReUEwDCm2PcrLho,292023
7Kx9loc85O1LTzluN8eLgV,211850
4UTwiKGU3TDnoYvNWMzqhl,275644
7qDDBmKIdhQondMs3UiBJn,285666
1vY9DLq628ERmpRUI15uII,152403
2NU7b9zjOK1NAKtzF5WQxl,141936
40mjsnRjCpycdUw3xhS20g,181144
5hu4IwKD6pmdKC0tH6Jk8t,76706
5gy3r3ZnWdyh0Ovg90hAYt,250870
54ZqhUs07RGbmaLlWQeAsS,173254
69rdgqTtPImNmy8UZx9W3g,355500
1WIZiOuNO3woKfdlSK2gNn,169344
5AHUOWRpjCSlMJ2txVijPU,128906
1wQgCd9E1DWtR7O6K1L6Hk,211850
6IVfGRWqvR3pDhsttA5ZZ4,167425
1IIXPGD4PiUmx0HXwfkqnk,207804
7chk4hQ6xwNltJYVteW187,246153
3RpxMBTjGDF21xRrvVso6t,225974
1rX5L6pyl3rVWb55D8Cprr,349600
2RR47Gjs1h1qhcKFUEchWv,315737
32syKNFsEgNOFcwURYoBF8,380000
40A37QNnp1txwuKepY2cgN,325262
0A5gdlrpAuQqZ2iFgnqBFW,173066
320ePMZ8X0ugeffZk0wNzY,304162
0rgxecPplbL8X2FYtEWb1b,140956
05LrxP5JEVq6dfI595dMFe,219634
3FnaCm5NYQh8prhCfPDNOV,562228
15jdwHb5nOWJrxXvPavXTR,528613
2TfmC5Ll2KNf0CndJafNLv,123015
2LseyBkPJv7r7wCt2yMEgX,196760
7GhSxmccg8QUhb4C5eyVdf,301029
0PUmLCvtzzNsSfw6BAhZjR,211850
3fQWmHIpFae1voyEhTEClK,343657
6LhmfPA8PUebcxn1hLet6T,364964
1iYkRdvL6NQA2s8HZViboy,123448
5JlAa6HY4qCb3RYRRn4lMw,350745
3HFUdl7SyMnbwg13ueHwNd,341612
2ibMWgp55yfKup8DPWlkbt,116390
0Hm8vke3rwzGKm5sBpY762,112000
273nN6qofNAFcYTP54W1Hn,172307
36d7wDQVBOU7EsCFEvrjhx,425806
5HpmUpbx5z02oQ0YVDD1NY,529760
03Kk9YN1s5oBi3ZyfkQcHo,451219
3PT5PwAaktF2UKlPKFqO8U,211850
5MncfieaW8MKTA6Gjtv7mp,212120
60Zd8zBgsnRrKniIgHexbl,381360
46q5BtHso0ECuTKeq70ZhW,225699
6kTteVJEEkVs3Zges11EPO,417071
5nilNfm43AMKwpewdcay3R,385573
20sMQdnK4ZZODeoCNatpC3,399740
51w9Jbat1pLeWINGCpnQUR,248520
4Sgq9SH488blULyrCJSZo6,323712
6eVxH9Kyanzrw636zJRPcw,210698
0N9WQE0WCPetQduRvRRu1r,340660
4qikXelSRKvoCqFcHLB2H2,329320
0XvjOhwCnXXFOSlBbV9jPN,196533
3M3UhRPSuaATudk9MAq00Y,225974
7k6gKzdOqBdYO3Ty27TyDv,405600
1VxKinTHD1WMG8X9DmUvdh,317459
2qJuxhW2w93TGZyhqV5DZG,314693
7DKF8ZA20oztOuDBhX7kOO,234146
0Iyx8bCzQIAHsKmakvj2EK,426721
1AEYT6VxrxXPMoQUxsY0E4,285569
0GeWj6x9VdCoyVB8a0ZthP,344493
5j6vt3vHU22A9nuuMlRnwA,118182
4PJePX91Q5u7SqQD31R3YO,163636
5jkbw3FDS3bSSb4oLKYbjf,194000
5MvCurNMpM3WCCSs40cd37,349040
7hQTgBuGemKLKrn4hWOFjf,427102
0F4En5vStNYYkbYc0pZPnr,399422
2Pdu4oltVZ3KfmJvL70wmb,390508
5HbTUbKSPeNh75aKSW66OF,185812
5e6WOGHoLsvm8k8rNchZiv,266146
3gE9U5mNrJewDXN1wU7d8x,254117
6gi6y1xwmVszDWkUqab1qw,157712
4IshTyrPmBuveZFdXteORF,178714
2IA4wO7fwVunvFQuWeksm8,216131
2BIpM0CEg6Az1pCZmxtdVk,206683
7yG48Pp2O6bBRSCH5RCA3i,112000
6sJiPhzfbemXoMly0KskYT,138687
5fSf9E70jWJlBVAA2V1Z4o,437624
47lyxqlG9uDhpEpKwEmwl1,183559
5FJeHtTDzqMxA59lq7m4qz,451068
7nM8AJiDVnOJ6oDP3wmejQ,294920
4Bv9PjhIhp2sQE4S7dEAxR,157500
1QPb3sFVfZlcrSHp9skszO,288750
3zXK4JSLbocC5MeUfbAUtX,365067
6Yu2NiNL5RmDCPKrnV5rtU,142352
5qBc0w70DJbHAyciRafYQE,325294
3gtoGMenSdNyxHZC6KTJU2,225670
6fEjYrBuHK64oNZeq2v76j,170581
56koEeSSUl63LaMNf47Y9G,373749
29omIMWPuPtgTHuOJGHwmc,295000
5200ErDjAdhIxQhk1zSXsI,111216
5esgrDEH6h9Ou8Ek6cXzie,3909416
5GiEgcvmqbD1WgHzICDvOb,221333
6JRMu6EAeRHfcDyvzpIPhG,322533
0tYHqwTW4s6VuPWDSD7n7K,142582
5LLfL25W8ELqVXOLBhkJOP,250786
5KNxP5oVDzSjtrpnjbFxIZ,416068
6pB2YpyooKBao791pVNCtw,488000
7ftgxd8rL8HSODwcue7jwH,153600
4KFcmYICCe24YbAxAWEQAW,86000
7h2ozcUpSL7ulXjRPPQcDy,183065
1hZwOjxqNeEMnGykdrSQ8E,217282
62YN1hon7J0nkivI7eEDYN,150000
4zJPKeJFzpphlGP5DSOdeM,384965
4DpNNXFMMxQEKl7r0ykkWA,179867
5MXY8QcpIEVWTxuIwVC7Tn,388755
1ntjI7YpXzUMVJodJXuQ4Y,254626
1E3VQQWFQAPJkXfYHjqWoI,176749
3fDgxdcf0jeJgGiZJGUmyK,238080
6tq5Wr8XUys683WPmEbOCV,208253
1mO9TW07Emohoj5zPaXmGA,122062
3NN172av8KuTZUNwTh0YYm,254400
3vIN77NsPlbqUOYC0DZBvo,595837
4dfh6L1u0NriNBaOrv0oZ4,210967
6rCoT8dWwIV6bFPPk98nOa,443719
5ZrrXIYTvjXPKVQMjqaumR,226533
3NNEScXTDw9VyBsFDwVqTD,262946
6DWYmz2evhbQwhLDb8afuw,314680
1lp8PwUG8I9RxJUCXmbTiI,97906
6XIl28oXRheBGccN2qPk2E,461029
6388HGab7WTMCCJYYtHQ2z,213644
6NzTCxQukuyhipmtcizNwq,218450
1J81WQ1q1PFTAvRiILs61d,264566
3rCtueI7qBN2kZBZnXuk5K,369461
4IIuCotvqijraSdnVLaFnM,37013
694vvR5o19xHPhhJ5QdLN7,259746
1ehnrVH6rkZqSScthqt7Yl,245760
64ddVTNImayHCfokWqXglo,406829
2ziOFNmEOOu8e262sxHepo,211850
0sskiRAM6UgfcI1u7GAxxc,316538
3HnBOirU9hcT9ckYUrYScy,211850
3Cs5m2rS0UnYx4UWppPLP8,122414
1uvSqGyQGNJ9OWN1hr4s7w,401946
6dFldZ0RbUeWhyNiP3ae9U,160284
4CZOjvslnn4eNkcQC0Ubvw,297750
3sNqYwfJouzHRW5o2Or6jS,181145
0FaCS30JAXH9ntYh3TcF31,181683
3faAAUxohrxqYhPlneZ3XV,188106
2kXW9JriUNpNJfpBpYzqMM,252800
18nGprzEucUO4FF768lLhe,325414
3jFUUtj3cAeOMUDLkoFSbT,273814
4kdjHU5lzooUP7kkzQqX0Q,256990
5FXIXX9FniNJfHd9DJrOop,588760
1idUha4g0GjcDVASX6PWMv,328830
6TgA4zU87WT2qt2YTG7SEo,472637
54ekIgWTXDlmFjlhP8GkqO,166153
0oHEteATZnAZuA9dl1dXF3,174720
4G37OYV8HDnX01xdSyG2Ma,99176
3siZcv1BYhVlw1xCO008lJ,190356
2COBMrpsGXEagCGkjp2Siz,142727
5Hq1CQHBuaxjHSCgj6DoUu,96592
03IBRE1ErvIR13EJrCH12y,264019
09kIskzuyCkvqNEeUXmcaa,136538
2RwVw0gJaM39UY3sa0W2IK,442379
7GRRw7HhxJ7lff0dlsgR12,228373
0SD5t32YWkTFMFOAig3dRG,202287
3Zg6kO3S4FQ0jMfTIgHzyl,301174
3b9MUQ7uiQHhU420B6f8Ta,404630
6XMawmfyhx4nwAsTWQBRdH,264573
5JIIV7780JLhcb5J1bW2NV,332307
34GCgxeiIduIjLtonQRarc,466511
39tUHDzQ5nlGPtYaA71Y9v,351948
12KWNFXwQYLdfjYM2bAFY4,269876
4PdLup4OaCGktZG8cvbkBz,231192
4gTJqdm9ZqxtjmxviRy0sE,77333
35YlBwwMnQD22QgYDoYm75,340757
3qCZDhdnClCM7XBWIHsLGp,381904
4WMhD2aaKegdm7qjyo4mxw,89330
6ap9lSRJ0iLriGLqoJ44cq,112493
4Mvza79TSbBMNpf9bio9wN,211850
0Na8BEAW8XYkE95xLiwWgm,210731
0TRL3HH1rPQt20eHDrlCV8,198500
3JAeYOjyJodI4PRs44lx2l,213357
2EFWnx5OAtpRSzLLTW8T57,150568
7yj1EMLzh9I1ZZqJyejIgm,424088
0YAQnYt2oB8OdoaeqnHyTI,238053
0Vcd3421PN3DOiNIC6K8A2,400800
7AasLZ4TYgh7dbJXZxcZVE,169935
4sTn41Mrma3g1mbnbiU3SJ,335226
6wH9vFr6BG7a7KxguNnrf9,123413
4IKt3sTKtbjTwsATsA9pJY,453000
1antCacQKfE4cj40DhkTCh,339352
4uHT99bezZ0pVOZULJNDEI,157375
3Iy6ZS7a2MYK90Z9Cmmfjp,293647
33irEjZEVGzPMZGbl4VRRF,349228
6BUPBL6XtF6rBp8fsAjn5q,259240
2XLMkW8jwkUVQCryX1UPFO,220000
7wttMlE6un70hfwymwniYl,182880
544hQIiwsiw8oQmyjdlOao,130553
23oxJmDc1V9uLUSmN2LIvx,198266
4dVpf9jZjcORqGTLUaeYj9,173600
4Z5FyQlevoHoa5FsIVKZju,122586
6nTiIhLmQ3FWhvrGafw2zj,176346
54U4xQD5GfxmSAAW1eToDx,135384
5rU6kDNXZLXIinFezpbWbO,148278
7LE3MRvmgmdb7q9WsH9PQ4,402011
3NHAswp66VPPZBI7f4cTzn,301480
24b6djSbUFQtXAdyb3FMbr,199826
7B3z0ySL9Rr0XvZEAjWZzM,188386
6oiwm0xIfVRKookXoFlc4b,185296
53dkS3h9uTNsWYZTPacnpx,636213
2Owosq1UmHdHrL6h428lAn,218554
1hz7SRTGUNAtIQ46qiNv2p,375386
70afe044PTahJnIVjmlKmf,231106
0320Znq32w8HZjo8tMQjBI,73758
0oNjD8Wb9Xw9fCNfqiF1r7,171360
5wIjM4q7oIgiLqn8Qfoyxh,252906
5oRqxClXoZB77vvENaqDAB,144746
1coG30H5gED9tscKZookCC,231200
7e9Jg4irkw9GcC0IIIhR7p,331613
2fMtXRKJDPtT8Xs4EJkBQh,190080
6GEX4BBT1EHwIiO6qkYSUR,186589
79XZYbexRnaHO7cf5nJZZw,205261
1QnKQgnbiDIc1daoAr6SLH,448900
7MqL6utjmJv9m6hdpTSEfS,312051
2lD6AoA8qf2t4Dkf2TcmNK,168591
2qQusCcWR2A9Q6lK5Uz6bw,382500
4U3jZQF6mMTwotTroneb9P,142300
7wSkoXvluRMn8IOpvS60eN,69397
1C6l46wMaDom4eEZ3jghSw,264573
3g5oI7fJYh9NaQMQ5x4ItH,290753
273poy5BHtv5YFedkWIqwj,312000
5X7wI6LqZfnp6XGYRSktPo,214091
0y5D6gtFl3WNx06rOXLWJ6,223742
5j1yOqWONR9T6l43AzJ6Es,185806
0gO3E51A3fqp0ypJ26QbVP,232838
3yUcJwYu7fXAfqMj9krY6l,218360
5jF4hvz8ZLc36RzwlfSGRE,175483
49ZxYyLKAM1YnqeBi5T6GO,146070
7EWx4sRu7PQJHAFD1Re9RD,109090
3tjMLbJjWE3y8SfdyPUgwg,301874
4uarXUhPpUbGUtpqCGePKS,204000
5FT8BSRVjOxiedA391z0ym,324086
1tz1kJXUqpjlnMBoCvBZJ9,328370
7tC0AjIzrRS18lO8kaZGuT,198897
63juOztcPmlYo053TupCEx,142702
52DECUk6ubfu1IWnhaiKC6,96000
4vHQWVCZuQuOmv14z7bLbQ,193512
2z8V0NF7biKE3oazgX02J9,158117
2fmcciVsc7IEKTFGWZcyB1,97265
1PdPAfSUz6faT0rszfsJbI,386053
5l40B5n4x1U6B7qTaJXPtN,111380
1Hg9XyyHa3RolCs3aqsJ3q,388755
1Hy15YD2Foela7TY5up6gY,221952
6bbx7nYlixYuElKMbYCzMm,199836
1pOPNG0hcHwJNes7sxjlLu,196923
6fb7UKdjGWl0hYxySXyOQz,161258
581XsSWEnau7v8DMcQDwLt,422341
3DrhMn4HRNus2uqguX17Rl,348693
5DaL1ihlNVFZ7qdiNds13f,147716
27Z1479QzFOWOaSRbWpgEu,172356
77QCfMGmEG334ZR9QR5zAR,225946
5ZTLEuxMIVieBhFD4nBIsY,365214
2JAfWUXVvhkKrJvcDFoQWP,325262
39jAGR5H1UkL7S48vlidiP,260986
0TxPln0uhql4ucFGk1XISM,170387
2MUutUxtvoCYmuBHOlFTzW,417299
5JivFvyCCaznVexlRLpZqK,203882
7hZoTr4ffMGqm9opMiGmBp,150819
0bhciG1J5Mn3aIfPjvHQIe,265263
780j2e2pJQgH5ioc2sOjlb,183750
0pgeVJrdNok4KhbiM58ayZ,187906
3vnGRHbTtEJXprw7MzJ8H7,125933
42NB7w0tDCag0mQpCtZe7Y,194546
2ZRdQMMKtmPLdYp9aP5cK5,118800
4K8VrFYg7q992yodbqZamF,439000
4811iZ2mKcK7ecSNISo3p1,120010
3rRitPKQigBGhEL7lXW84l,158500
426lDtGrejS1wga7gmAmDv,419500
4VX4PvSAjD1IKZwSBziapB,324413
4oYUiozhr3ibRP5hc2qE4P,386557
3itQmY3qDISKklo9IYsVsq,167569
42YStFZisN7OLfdEatf8w3,282728
5Kew28CfqqvFl20N0rKUxg,168962
127QTOFJsJQp5LbJbu3A1y,247058
0mIkPyFnpT5m4fFgLkQIxO,259399
66yik17dX3eiuS5PetLJ0X,201598
5ki0UIvo034QfRXF93AvqH,191889
0R31T52Ymgobb6kT4wu0Aq,173674
7DBJLOJ7lGKutDFNJ1y8Mz,252299
27ycaQnQAxaPiyeg3nr2aB,223279
6351qyccfDeVbjSgIR7Yvq,412197
4Np4NOxEBsYvPNBZ8W0BDu,221090
7FjIYiD53wxlQmzTT6Wdpf,231428
4c60yLpE5lXvICT0pyEaZ5,256800
3fnBXfGRDUu7aJarG4PEVt,310297
6TNBx9lvDcqLq1GQCPNJqH,163973
6OTClxme7EYRZGO6An3SMc,198400
2DD30IcPOKDDUXZ0AVT5wu,176213
3QienJ6IMsUD8Mo24vITBg,202906
2eHOZfX7vxk7CRWQLeSLML,188090
6d1U1m1K7PuCXLi3WBTZz7,451200
7J3WsUYMcs2it4XpLNMWFo,197760
0ou3UbT1V1FaGU5oz6Q8Bo,235174
51E66iYs1Vn5oSRHQ77dNy,425005
14ORsQWyErvwTQenn9RSx0,344411
5pUlxRQAiCYxrJ0LyfaYdl,157080
51znhAqIhAw36RXBFaxi7p,360975
6ORqU0bHbVCRjXm9AjyHyZ,153466
49VM3vCQBFr1wJJw7xByGf,225489
5RNPPzwwFUg1htOrw5NdRq,215493
3VayB5gLZGODx8b7RO1y5f,153561
0H6uoyF3rH3bzccleZ3nZE,277371
6EDO9iiTtwNv6waLwa1UUq,200221
5JZcqp91d9ZfvkGmgb9jjT,84000
6Y0KGKWoaXiK4ONYhWX3Es,188187
6iB1ptce366tDcxe2ZVHQ8,292589
5NvymSl3Kz7hZpwB00bwHg,188308
3NRql0A1Ef4RCvT473iqgD,213573
6dFn6my1sHK2bcf23GlHwM,347986
6wudfBRydM7LyUHpEtZz7C,399560
7JJioso8L2geuDnkJyF0jD,233414
5bHwCxqs3jhxjDeztcHFpd,198466
6n3HSoM2NM4ScV4XvpeGR9,202443
0dIoGTQXDh1wVnhIiSyYEa,224284
3VbrfHyBiVjJxBSCMnjDhG,230341
3T1kFqevhSk1AvF72lf3VL,331114
4x6VzOQTLIrkkCWcDPh5Y0,394960
1v9ewVljEInQ7gWIEkrrV8,207768
4Yru811Q3TTIPK7acXOoHc,135771
1cEDPbmrlhoVK1h6BLwBYS,207826
2f21xqFrnl6UCfR2vmeOck,349709
7JYwY1MRfHRVondUE0eZu7,331093
5kSV4FXRKbsbnAoSwlyidQ,220000
0dNtqxNUaBLLk0FNcd7sBb,354053
2xA1bg5JdUtww5ltWXUF3l,307433
2lBSlTaHH3MItjWVE0zDtk,132083
7LSJehttGQDgJalSNrWoEo,211850
1M3ldz0gop7cJeEWUuJCfe,402392
6sxULAvsj0PgrWxx1IFJrw,280800
1QEEqeFIZktqIpPI4jSVSF,285133
5TkbqmEphrqOGzXGX6gL9Q,174000
6y4U9IteeSRiCXH550X09z,288707
7rWLqeQJabrK7FbY8X0TyI,190746
289qwkfsxMhnoFRV9BATFW,253233
05wIrZSwuaVWhcv5FfqeH0,238733
6LdMXBL9RHbXWtZQ8GJCWs,152195
7GwYENSg87oERcW0Wacd6m,178096
74ErPSzxOFm2aVJFvLPovB,438866
6UYbt0ZVXP5pnrhzk8z2d8,248764
0QEG3NGmWatNOIAVxudQfd,305480
1ubk4FS88dx180KNXHYqWw,410268
0hf4OAdQiOvMlMcRsYoHqK,246822
7MmG8p0F9N3C4AXdK6o6Eb,227266
2t8yVaLvJ0RenpXUIAC52d,288624
6Hmc5Afutf4hcrjnBYNidS,127930
1QwunZ0xkzaVuGG9hFT8pC,193606
2fZQIJew3nkNe99s2PKzul,214647
5vr5xkYPlYtdMtdPQbKXW4,96996
0QMQqnlsgZIz2RouSsNuCR,150000
4Oun2ylbjFKMPTiaSbbCih,187541
2nEMZAY2Hoa4eZwmvvt8vP,295893
2oQQa2t9mRmoqBuf1LVzb3,408068
4EBisBBehGON4ESJsNZBsP,260173
305WbMo4m5oer6j0sSQ152,267906
10zmtHvaMOZKQrdTsvRJyP,207373
3wbUuzRdemeNJuqnMNBC9m,536046
51glOQHf2CWjiT63TMt98H,375000
5SPsHB8l2EgOMX5wzc6hye,169455
2Ow2qDzfYd3HvLoyCe6bOL,137142
7dKsHFGCNgoXYIMLenUvA5,129746
4Kz4RdRCceaA9VgTqBhBfa,181573
6gzPmb75SbQGuCWwtAoutC,163590
3WrIsXM196pQz95nZyxSDD,276436
6XhvWXGJGF11wsoSVUDpG4,305298
6hLZzCS4E7AWo3PRBWy6az,153750
6mUwMth1MQT8NVSMI7lKjx,193512
0LWlhQwduzn48itDPT2yY8,228571
2HPjVLzSItLXs76RCCXwQd,405119
62qhlMjSdV2xzmYrzlBgSe,80000
7qOQrat4BepopTdoFDBhkb,487000
04jqhpf3oV06HtlmthfcZZ,294211
0OYdFAQCaoM0BOdq0LOi5A,492946
1rox2i78IScnOtSBK68dwh,232153
7dgNKgQTOXvDyL4oX1xrZ3,212874
5tIhRlNkApQJoDA8zhOBUY,351019
5vGLcdRuSbUhD8ScwsGSdA,123262
5YwlVPYyxZWX4rB366JmYc,168500
42ZSOGIZ8AuQBFgyyicone,213240
6K4t31amVTZDgR3sKmwUJJ,216320
7uurSuobuZHMmAUEqOSue1,212806
4Jvx4pAXPXkFnNbYH2fHPL,160000
7IIpP0tLaoxgYA1q6vAA3c,222214
184qXvZbse9pQ0hzSPGki1,339121
7pYAFvReGSGnXN9B8rVUiv,293880
733c1CWmIGymoQXdp7Us88,188563
4U34WsyOvppOMnRfq7DuOy,189013
3julkyNbFWkLu9geA2CB8K,85714
6TSjZRSB8XhPgcyTFVUQPU,191250
0pauM2SXIq7pAQlmpYq3N6,200933
5bZ5HXF6yBsCdL6YQIrcY5,200742
05IRllaVkCLy5Iyz3JUXNC,186664
4rSpUjqW7KTn4Whk9vEIv5,440920
24qIDUtuHes8hTXrs13HR6,153567
0GrvyTNMKFNqOB9mH1Sziu,317383
5Jm9dU50Rpzz5Yao9ynzQs,76834
2zyC5WU79wxwfnM8MRlra5,152396
2riiA8hqsPHzi2OYZLRDLC,150000
1jQmhFRBht2hTuEDTCDNtc,401578
0zc5UGWmTkr3Lom9RHjFeO,252798
1AXoC5caPAsbkF5hJlwCbL,162821
0VAhxAqyTjkCS8VHihwLus,339106
59dTY9SmLvodJPcFVZSXtQ,357853
3wUaClXhmUzYaT7nql3pOW,281426
1O7q06JNglTPNjDChAoaiz,399661
7hUU30SvxVUFFaiKPAVSX3,340253
18MlLrfCkYOnKutil99GwY,444878
3wkZZCqk1XMOab32bWZbUe,120812
1AhptlXZOw5cGnzeicZw3o,439323
71ZkE3EqcE02Eg9oLNRh83,275853
7iocNjLrxPHLl8njgRlv5U,250573
0OUU3JfuXy4bU18ROT5AED,416692
1LYYsrjs2VIKB8t534B3cm,189692
3BXXkwyhsHM0EPApHMhQC5,179021
7wsmIIm0xWmtP7TmACXkJn,206702
7uoiqA0hDh9C9c6pKBZRtf,221334
7EnhGSOY5RbeIkFaoxiHZ2,163500
3rkesmzecZXrKZ7HA68OKZ,247433
6RjFuqzKb1gByFDiB14MvO,188552
37bCcdMLpfifJMiU2W0gBu,117631
4vVTI94F9uJ8lHNDWKv0i2,201946
4c54ITAzBHJS3WcYeD2vU8,193225
2WUhTb5nBwDxccn0sqDWeh,288162
4v8jmsVox8VwU5js3JHOJZ,151720
1P0OxGzMTUT6jyfx3kjTnD,407654
2lcjHKGA7xzvlSopMtIOqm,313846
72m4yj70tdBd95AumCShfr,189000
4CWJ6V6Y5XBjM2STX6z9a0,426944
1YkPEoHMuKQzddtBS0A1Lq,380000
4JLBDUYSaOMPYND0iWeSWQ,215280
1XxR7WLKh3IJnFLjT2VXe3,179277
3bdqdxoWXP3z0KuDt0o4Cn,229120
61IXkIVYvfpKdjzEQeMU54,242786
5uKZdIleAR6OH7KNAnZNp4,162899
5uUWO3uYuYL5wSEGddS80m,373423
5CqD0i3qwrY0isHx9IZJjw,290467
1XYI1IVCx1bk1UXvOpG6ET,340645
4MtWwBdec11KI6rPVoLkN1,166800
7F9uUkaeYzCATniN7lxxbH,400000
6gyYI35SD576xiwstBIX7Y,77922
6xhwbnVSG3DeLM6oZau2Mr,192000
40riOy7x9W7GXjyGp4pjAv,391376
1jzIJcHCXneHw7ojC6LXiF,182493
4KZlOyei2Zql8eHEIyj7qX,177519
4VNWl1GFef9kXyf66DZJeV,419610
0qoxr5PUFbDqGLHIpEnWAr,142945
4pLUkuHO5xwCzJotukYJU1,205714
4TMTH9TzqF1Ths0gZdspUD,251302
2mM8IaVjtvOBUnW48PwKQn,394439
7H3ojI1BsVy0dEJENqMt1k,274933
7iqVtUedYHlFJgSulJ06FT,124293
7z6YhYLnLkLOw2qBhH5CTh,259204
2OiMe61fwTQOczSbN3wsnK,198052
6dp0QJLplcEvH8DIUVzNgR,412914
0FXRcUaFhMIUGJ3oVkDB3e,456469
4bphcpSHSCpFVY9W1D0WpS,228500
